username,account_info,profile
JosejairoCastr4,"{'id': '1614639337034944513', 'public_metrics': {'followers_count': 84, 'following_count': 64, 'tweet_count': 8811, 'listed_count': 1, 'like_count': 464, 'media_count': 865}, 'username': 'JosejairoCastr4', 'created_at': '2023-01-15T15:04:26.000Z', 'description': '', 'name': 'Jose jairo'}","<h1>Perfil de Usuario: Jose jairo</h1>

<p><strong>Nombre:</strong> Jose jairo</p>
<p><strong>Nombre de Usuario:</strong> @JosejairoCastr4</p>
<p><strong>Fecha de Creación:</strong> 15 de enero de 2023</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 84</li>
  <li><strong>Siguiendo:</strong> 64</li>
  <li><strong>Tweets:</strong> 8811</li>
  <li><strong>Listas:</strong> 1</li>
  <li><strong>Me gusta:</strong> 464</li>
  <li><strong>Medios:</strong> 865</li>
</ul>

<h2>Análisis para Campaña Política</h2>
<p>Con 84 seguidores y una actividad de 8811 tweets, este usuario tiene un alcance moderado en la plataforma X (anteriormente Twitter). Su capacidad para interactuar con su audiencia se refleja en que está siguiendo a 64 cuentas, lo que podría indicar un interés en participar en conversaciones en línea.</p>
<p>La ausencia de descripción en su perfil podría ser un punto a considerar para la campaña, ya que podría significar que no está utilizando activamente su perfil para expresar opiniones políticas o sociales, o simplemente que no ha actualizado esta sección.</p>
<p>Para una campaña política, este usuario podría ser considerado como un <strong>influencer micro</strong> debido a su tamaño de audiencia y actividad en línea. Su impacto podría ser significativo en nichos específicos o comunidades locales.</p>

<h2>Alcance en Redes Sociales</h2>
<p>Con 84 seguidores, el alcance directo de este usuario es limitado. Sin embargo, su contenido podría tener un impacto más amplio si se comparten o interactúan con él de manera significativa.</p>
<p>La campaña podría considerar estrategias para:</p>
<ul>
  <li>Involucrar al usuario en conversaciones relevantes para aumentar su visibilidad.</li>
  <li>Crear contenido atractivo que pueda ser compartido por el usuario y su audiencia.</li>
  <li>Explorar colaboraciones con otros usuarios de influencia similar o mayor para ampliar el alcance.</li>
</ul>

<p>En resumen, este usuario tiene un perfil moderadamente activo en X y podría ser un aliado valioso para una campaña política que busque conectar con audiencias específicas, especialmente si se aprovechan sus 8811 tweets para encontrar puntos en común o contenido relevante.</p>"
racveraf,"{'id': '1298808476936949761', 'public_metrics': {'followers_count': 964, 'following_count': 1578, 'tweet_count': 102529, 'listed_count': 0, 'like_count': 200790, 'media_count': 8170}, 'username': 'racveraf', 'created_at': '2020-08-27T02:24:31.000Z', 'location': 'City Colombia', 'description': '', 'name': 'Dön Perigňön'}","<h1>Perfil de Usuario: racveraf</h1>

<p><strong>Información Básica:</strong></p>
<ul>
  <li><strong>Nombre:</strong> Døn Perigøn</li>
  <li><strong>Nombre de Usuario:</strong> racveraf</li>
  <li><strong>Ubicación:</strong> City, Colombia</li>
  <li><strong>Fecha de Creación:</strong> 27 de agosto de 2020</li>
</ul>

<p><strong>Métricas Públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 964</li>
  <li><strong>Siguiendo:</strong> 1578 cuentas</li>
  <li><strong>Tweets Publicados:</strong> 102,529</li>
  <li><strong>Me gusta:</strong> 200,790</li>
  <li><strong>Medios Subidos:</strong> 8,170</li>
  <li><strong>Listas:</strong> 0</li>
</ul>

<p><strong>Análisis para Campaña Política:</strong></p>
<p>El usuario racveraf tiene un alcance moderado en la plataforma X (anteriormente Twitter), con 964 seguidores. Su actividad en la plataforma es notable, con 102,529 tweets publicados y 200,790 me gusta. Esto sugiere que, aunque su base de seguidores no es extremadamente grande, su contenido ha logrado resonar con una audiencia más amplia, lo que podría ser valioso para una campaña política que busque maximizar su visibilidad y engagement.</p>

<p><strong>Potencial para Campaña Política:</strong></p>
<ul>
  <li><strong>Ventajas:</strong> 
    <ul>
      <li>Actividad alta y contenido potencialmente atractivo.</li>
      <li>Interactúa con una audiencia considerable, dada su cantidad de me gusta.</li>
    </ul>
  </li>
  <li><strong>Desventajas:</strong> 
    <ul>
      <li>La cantidad de seguidores, aunque respetable, podría limitar el alcance inmediato.</li>
      <li>No está claro qué tipo de contenido comparte o con qué tipo de audiencia interactúa.</li>
    </ul>
  </li>
</ul>

<p><strong>Consideraciones para la Campaña:</strong></p>
<p>Para aprovechar efectivamente a este usuario, la campaña política debería:</p>
<ul>
  <li>Analizar el tipo de contenido que comparte y cómo interactúa con su audiencia.</li>
  <li>Considerar colaboraciones o menciones que puedan ayudar a dirigir su atención y la de su audiencia hacia los mensajes de la campaña.</li>
  <li>Evaluar si su audiencia se alinea con los objetivos demográficos y de interés de la campaña.</li>
</ul>"
TiteresAnti,"{'id': '1288261673749483520', 'public_metrics': {'followers_count': 42844, 'following_count': 15513, 'tweet_count': 17543, 'listed_count': 24, 'like_count': 268413, 'media_count': 3775}, 'username': 'TiteresAnti', 'created_at': '2020-07-28T23:55:05.000Z', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1288261673749483520/1733507377', 'location': 'Brampton', 'description': 'A los políticos no se les idolatra, se les exige. Un pueblo de ovejas siempre es gobernado por lobos.\n#AntiUribistaSigueAntiUribista', 'entities': {'description': {'hashtags': [{'start': 102, 'end': 132, 'tag': 'AntiUribistaSigueAntiUribista'}]}}, 'name': 'JOROPO'}","<h1>Perfil de usuario en X (anteriormente Twitter):</h1>

<p><strong>Nombre:</strong> JOROPO</p>
<p><strong>Nombre de usuario:</strong> @TiteresAnti</p>
<p><strong>Ubicación:</strong> Brampton</p>
<p><strong>Fecha de creación de la cuenta:</strong> 28 de julio de 2020</p>

<h2>Métricas públicas:</h2>

<ul>
  <li><strong>Seguidores:</strong> 42,844</li>
  <li><strong>Seguidos:</strong> 15,513</li>
  <li><strong>Tweets publicados:</strong> 17,543</li>
  <li><strong>Listas en las que está incluido:</strong> 24</li>
  <li><strong>Me gusta recibidos:</strong> 268,413</li>
  <li><strong>Conteo de medios subidos:</strong> 3,775</li>
</ul>

<h2>Descripción del perfil:</h2>

<p>""A los políticos no se les idolatra, se les exige. Un pueblo de ovejas siempre es gobernado por lobos.""</p>
<p><strong>Hashtag:</strong> #AntiUribistaSigueAntiUribista</p>

<h2>Análisis para campaña política:</h2>

<p>Este usuario tiene un alcance significativo en X, con 42,844 seguidores. Su descripción y hashtag sugieren una postura política activa y definida, lo que podría ser relevante para una campaña política que busque conectar con audiencias con intereses y valores similares.</p>

<p>La cantidad de tweets publicados (17,543) y la cantidad de me gusta recibidos (268,413) indican que este usuario es activo y tiene cierto nivel de influencia en la plataforma.</p>

<p>La ubicación del usuario en Brampton podría ser útil para enfocar esfuerzos de campaña en esa región específica.</p>"
CanallaGomez,"{'id': '1154007404448817154', 'public_metrics': {'followers_count': 629, 'following_count': 680, 'tweet_count': 88574, 'listed_count': 1, 'like_count': 101687, 'media_count': 2157}, 'username': 'CanallaGomez', 'created_at': '2019-07-24T12:36:20.000Z', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1154007404448817154/1585842948', 'description': '💯% Antiuribista - Ingeniero industrial                                                    #SigamonosLosbuenos', 'entities': {'description': {'hashtags': [{'start': 90, 'end': 109, 'tag': 'SigamonosLosbuenos'}]}}, 'name': 'Canalla Gomez'}","<h1>Perfil de Usuario: Canalla Gomez</h1>

<p><strong>Nombre:</strong> Canalla Gomez</p>
<p><strong>Nombre de Usuario:</strong> @CanallaGomez</p>
<p><strong>Fecha de Creación:</strong> 24 de julio de 2019</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 629</li>
  <li><strong>Siguiendo:</strong> 880</li>
  <li><strong>Tweets:</strong> 88,574</li>
  <li><strong>Listas:</strong> 1</li>
  <li><strong>Me gusta:</strong> 101,687</li>
  <li><strong>Medios:</strong> 2,157</li>
</ul>

<h2>Descripción del Perfil</h2>
<p>Se describe como ""Antiuribista"" y ""Ingeniero industrial"". Su descripción incluye el hashtag #SigamonosLosbuenos.</p>

<h2>Segmentación para Campaña Política</h2>
<p>Con 629 seguidores y una actividad considerable en la plataforma (88,574 tweets), este usuario tiene un alcance moderado. Su descripción indica una inclinación política ""Antiuribista"", lo que podría ser relevante para campañas políticas que se alineen con esta postura. Además, su actividad en redes sociales, medida por la cantidad de tweets y la interacción (101,687 me gusta), sugiere que podría ser un influenciador o un activista en su nicho.</p>

<h2>Alcance en Redes Sociales</h2>
<p>Además de su actividad en X (anteriormente Twitter), donde tiene 629 seguidores, su presencia en línea podría extenderse a otras plataformas, aunque esta información no se proporciona. Su capacidad para generar contenido (2,157 medios) y su interacción con otros usuarios (629 seguidores) lo posicionan como un usuario con cierto nivel de influencia en su comunidad.</p>"
miguelr73450046,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1278076704167276544/1739214918', 'username': 'miguelr73450046', 'description': 'no siempre lloverá', 'name': 'MIGUEL RODRÍGUEZ', 'created_at': '2020-06-30T21:23:42.000Z', 'public_metrics': {'followers_count': 1233, 'following_count': 1119, 'tweet_count': 24917, 'listed_count': 1, 'like_count': 3121, 'media_count': 1629}, 'id': '1278076704167276544'}","<h1>Perfil de Usuario en X (formerly Twitter)</h1>

<p><strong>Nombre:</strong> MIGUEL RODRÍGUEZ</p>
<p><strong>Nombre de Usuario:</strong> @miguelr73450046</p>
<p><strong>Descripción:</strong> no siempre lloverá</p>
<p><strong>Fecha de Creación:</strong> 30 de junio de 2020</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 1233</li>
  <li><strong>Siguiendo:</strong> 1119</li>
  <li><strong>Tweets:</strong> 24,917</li>
  <li><strong>Listas:</strong> 1</li>
  <li><strong>Me gusta:</strong> 3121</li>
  <li><strong>Medios:</strong> 1629</li>
</ul>

<p><strong>URL del Banner del Perfil:</strong> <a href=""https://pbs.twimg.com/profile_banners/1278076704167276544/1739214918"">https://pbs.twimg.com/profile_banners/1278076704167276544/1739214918</a></p>
<p><strong>ID del Usuario:</strong> 1278076704167276544</p>

<h2>Análisis para Campaña Política</h2>
<p>Con 1233 seguidores y una actividad notable en la plataforma (24,917 tweets), este usuario tiene un alcance moderado. Su descripción breve y su actividad sugieren que podría estar interesado en temas generales y compartir contenido variado. La cantidad de usuarios que sigue (1119) es cercana a la cantidad de seguidores que tiene, lo que podría indicar una estrategia de interacción activa.</p>
<p>El contenido visual también es relevante, con 1629 medios compartidos, lo que podría sugerir que el usuario tiene interés en compartir información de manera atractiva y visual.</p>
<p>Para una campaña política, este usuario podría ser considerado como un <strong>influenciador moderado</strong> o <strong>defensor</strong> debido a su alcance y actividad. Su capacidad para compartir contenido y su interacción con otros usuarios podrían ser aprovechadas para difundir mensajes políticos.</p>"
anamaria_b99998,"{'username': 'anamaria_b99998', 'description': '', 'name': 'anamaria bayona', 'created_at': '2025-08-01T15:06:38.000Z', 'public_metrics': {'followers_count': 3, 'following_count': 67, 'tweet_count': 79, 'listed_count': 0, 'like_count': 436, 'media_count': 21}, 'id': '1951298462689140738'}","<h1>Perfil de Usuario: anamaria_b99998</h1>

<p><strong>Nombre:</strong> anamaria bayona</p>
<p><strong>Descripción:</strong> No ha proporcionado una descripción de perfil.</p>
<p><strong>Fecha de Creación:</strong> 1 de agosto de 2025</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 3</li>
  <li><strong>Siguiendo:</strong> 67</li>
  <li><strong>Tweets:</strong> 79</li>
  <li><strong>Listas:</strong> 0</li>
  <li><strong>Me gusta:</strong> 436</li>
  <li><strong>Medios:</strong> 21</li>
</ul>

<h2>Análisis para Campaña Política</h2>
<p>Con solo 3 seguidores y un total de 79 tweets, el alcance de esta usuaria en X (anteriormente Twitter) es limitado hasta el momento. Sin embargo, su actividad en la plataforma, reflejada en los 436 me gusta y 21 medios compartidos, indica cierto nivel de engagement. Considerando su descripción de perfil vacía, podría ser beneficioso para la campaña política interactuar con ella para:</p>
<ul>
  <li>Ampliar su contenido político</li>
  <li>Incrementar su número de seguidores</li>
  <li>Potenciar su influencia en redes sociales</li>
</ul>

<p>Sería interesante profundizar más en el contenido que comparte y sus interacciones para una estrategia más efectiva.</p>"
SA259_3s,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1507022835629371392/1693360632', 'username': 'SA259_3s', 'description': ""it's either the rule of law or the law of the ruler"", 'name': 'Sir Matthew Hale', 'created_at': '2022-03-24T15:53:48.000Z', 'public_metrics': {'followers_count': 1137, 'following_count': 3375, 'tweet_count': 64030, 'listed_count': 0, 'like_count': 159399, 'media_count': 1142}, 'location': 'Cirith Ungol', 'id': '1507022835629371392'}","<h1>Perfil de Usuario en X (anteriormente Twitter)</h1>

<p><strong>Nombre:</strong> Sir Matthew Hale</p>
<p><strong>Nombre de Usuario:</strong> @SA259_3s</p>
<p><strong>Ubicación:</strong> Cirith Ungol</p>
<p><strong>Descripción:</strong> it's either the rule of law or the law of the ruler</p>
<p><strong>Fecha de Creación:</strong> 24 de marzo de 2022</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 1.137</li>
  <li><strong>Siguiendo:</strong> 3.375</li>
  <li><strong>Tweets:</strong> 64.030</li>
  <li><strong>Listas:</strong> 0</li>
  <li><strong>Me gusta:</strong> 159.399</li>
  <li><strong>Medios:</strong> 1.142</li>
</ul>

<p>Este usuario tiene un alcance moderado en la plataforma, con más de 1.100 seguidores y una cantidad significativa de interacciones (me gusta y tweets). Su ubicación en Cirith Ungol podría ser relevante para campañas políticas que se enfocan en esa región. La descripción del usuario sugiere una inclinación hacia la defensa del estado de derecho.</p>"
PotesArbey2140,"{'username': 'PotesArbey2140', 'description': 'sólo leo para estar enterado. jueguen con la verdad', 'name': 'el neutro', 'created_at': '2023-03-30T18:08:20.000Z', 'public_metrics': {'followers_count': 6, 'following_count': 101, 'tweet_count': 648, 'listed_count': 0, 'like_count': 789, 'media_count': 12}, 'id': '1641502423502970897'}","<h1>Perfil de Usuario: PotesArbey2140</h1>

<p><strong>Nombre:</strong> el neutro</p>
<p><strong>Descripción:</strong> sólo leo para estar enterado. jueguen con la verdad</p>
<p><strong>Fecha de Creación:</strong> 30 de marzo de 2023</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 6</li>
  <li><strong>Siguiendo:</strong> 101</li>
  <li><strong>Tweets:</strong> 648</li>
  <li><strong>Listas:</strong> 0</li>
  <li><strong>Me gusta:</strong> 789</li>
  <li><strong>Medios:</strong> 12</li>
</ul>

<h2>Análisis</h2>
<p>Este usuario, denominado ""el neutro"", parece tener un perfil bajo en términos de seguidores, con sólo 6. Sin embargo, está siguiendo a 101 usuarios, lo que sugiere que se mantiene activo observando contenido en la plataforma.</p>
<p>Con 648 tweets, este usuario ha publicado una cantidad considerable de contenido, a pesar de su relativamente reciente creación en marzo de 2023. Esto indica una participación activa en la plataforma.</p>
<p>Su descripción sugiere que prefiere mantenerse informado a través de la lectura, dejando entrever una postura neutral o crítica ante la información que consume y comparte.</p>
<p>Con un total de 789 ""me gusta"", se puede inferir que el usuario interactúa con el contenido de otros, aunque su propio alcance, medido por seguidores, es limitado.</p>

<h2>Alcance en Redes Sociales</h2>
<p>Con sólo 6 seguidores, el alcance directo de este usuario es muy limitado. Sin embargo, su actividad (648 tweets) y su interacción (789 me gusta) sugieren un posible impacto indirecto a través de la interacción con otros usuarios.</p>
<p>Para una campaña política, este usuario podría ser considerado de bajo alcance pero podría ser útil para mensajes específicos o estrategias de nicho, dada su aparente preferencia por consumir y compartir información.</p>"
festeban111,"{'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ba1Ch6Krlq', 'expanded_url': 'https://littledailyfictions.wordpress.com/', 'display_url': 'littledailyfictions.wordpress.com'}]}}, 'username': 'festeban111', 'description': 'Looking my path to Chengdu.', 'name': '.', 'created_at': '2008-10-30T17:14:44.000Z', 'public_metrics': {'followers_count': 584, 'following_count': 794, 'tweet_count': 74558, 'listed_count': 7, 'like_count': 96203, 'media_count': 3939}, 'location': 'Bogotá, D.C., Colombia', 'id': '17069370'}","<h1>Perfil de Usuario en X (anteriormente Twitter)</h1>

<p><strong>Nombre de Usuario:</strong> festeban111</p>
<p><strong>Nombre:</strong> .</p>
<p><strong>Descripción:</strong> Looking my path to Chengdu.</p>
<p><strong>Ubicación:</strong> Bogotá, D.C., Colombia</p>
<p><strong>Fecha de Creación:</strong> 30 de octubre de 2008</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 584</li>
  <li><strong>Siguiendo:</strong> 794</li>
  <li><strong>Tweets:</strong> 74,558</li>
  <li><strong>Listas:</strong> 7</li>
  <li><strong>Me gusta:</strong> 96,203</li>
  <li><strong>Media:</strong> 3,939</li>
</ul>

<h2>Enlaces</h2>
<ul>
  <li><strong>Enlace:</strong> <a href=""https://littledailyfictions.wordpress.com/"">https://littledailyfictions.wordpress.com/</a> (originalmente acortado a <a href=""https://t.co/Ba1Ch6Krlq"">https://t.co/Ba1Ch6Krlq</a>)</li>
</ul>

<p>Este usuario tiene un alcance moderado en X, con 584 seguidores y un total de 74,558 tweets. Su actividad en la plataforma sugiere un usuario comprometido y activo, aunque su número de seguidores podría ser mayor considerando su cantidad de tweets y me gusta.</p>

<p>La ubicación del usuario es Bogotá, D.C., Colombia, lo que podría ser relevante para campañas políticas o de marketing dirigidas a esta región.</p>

<p>El enlace a su blog de WordPress podría ser un buen punto de partida para entender mejor sus intereses y el tipo de contenido que comparte.</p>"
JeanLeNoir16,"{'username': 'JeanLeNoir16', 'description': '', 'name': 'Jean Le Noir', 'created_at': '2021-08-19T15:46:44.000Z', 'public_metrics': {'followers_count': 41, 'following_count': 142, 'tweet_count': 9341, 'listed_count': 1, 'like_count': 4433, 'media_count': 71}, 'id': '1428382624087691266'}","<h1>Perfil de usuario: JeanLeNoir16</h1>

<p><strong>Nombre:</strong> Jean Le Noir</p>
<p><strong>Descripción:</strong> No disponible</p>
<p><strong>Fecha de creación de la cuenta:</strong> 19 de agosto de 2021</p>

<h2>Métricas públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 41</li>
  <li><strong>Siguiendo:</strong> 142</li>
  <li><strong>Tweets publicados:</strong> 9,341</li>
  <li><strong>Listas en las que está incluido:</strong> 1</li>
  <li><strong>Me gusta dados:</strong> 4,433</li>
  <li><strong>Publicaciones con medios:</strong> 71</li>
</ul>

<h2>Análisis para campaña política</h2>
<p>Con 41 seguidores y una actividad considerable en la plataforma (9,341 tweets), este usuario tiene un alcance limitado pero constante. Su capacidad para interactuar con contenido (4,433 me gusta) sugiere que podría ser un usuario activo y comprometido con ciertos temas.</p>
<p>Sin embargo, su influencia en redes sociales es relativamente baja debido al número limitado de seguidores. Para una campaña política, podría ser considerado un microinfluenciador o un activista de nicho.</p>

<h2>ID de usuario:</h2>
<p>1428382624087691266</p>"
claunicholls,"{'username': 'claunicholls', 'description': 'maestra, campesina y soñadora.', 'name': 'Claudia Nicholls', 'created_at': '2021-10-29T13:24:27.000Z', 'public_metrics': {'followers_count': 6822, 'following_count': 6431, 'tweet_count': 342554, 'listed_count': 5, 'like_count': 163609, 'media_count': 502}, 'location': 'felidia', 'id': '1454076509350776833'}","<h1>Perfil de Usuario: Claudia Nicholls</h1>

<p><strong>Nombre:</strong> Claudia Nicholls</p>
<p><strong>Nombre de Usuario:</strong> @claunicholls</p>
<p><strong>Descripción:</strong> Maestra, campesina y soñadora.</p>
<p><strong>Ubicación:</strong> Felidia</p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 6.822</li>
  <li><strong>Siguiendo:</strong> 6.431</li>
  <li><strong>Tweets:</strong> 342.554</li>
  <li><strong>Listas:</strong> 5</li>
  <li><strong>Me gusta:</strong> 163.609</li>
  <li><strong>Medios:</strong> 502</li>
</ul>

<h2>Alcance en Redes Sociales</h2>
<p>Con más de 6.800 seguidores en X (anteriormente Twitter), Claudia Nicholls tiene un alcance significativo en la plataforma. Su gran cantidad de tweets y me gusta indica que es una usuaria activa y popular.</p>

<p>Este perfil puede ser de interés para campañas políticas que buscan llegar a un público amplio y comprometido en Felidia y más allá.</p>"
donpurocuento,"{'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5mCGAIOShv', 'expanded_url': 'https://linktr.ee/romeroescribe?fbclid=PAAaZiOukkYicdW-Twv-mOg84WFCRPcrjLG7WCredKUw-_U7TLfy2OJxUjodE', 'display_url': 'linktr.ee/romeroescribe?…'}]}}, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/201469676/1653390414', 'username': 'donpurocuento', 'description': 'Soy Javier Romero, autor, guionista y escritor independiente especializado en terror.', 'name': 'Javier Romero🐦', 'created_at': '2010-10-11T22:46:47.000Z', 'public_metrics': {'followers_count': 6277, 'following_count': 683, 'tweet_count': 30526, 'listed_count': 25, 'like_count': 27226, 'media_count': 4750}, 'location': 'Fontibon   Te sigue', 'id': '201469676'}","<h1>Perfil de Usuario: donpurocuento</h1>

<p><strong>Nombre:</strong> Javier Romero <img src=""https://unicode.org/emoji/charts/png/1F606.png"" alt=""sonriendo con la boca cerrada"" style=""width: 20px; height: 20px;""></p>

<p><strong>Descripción:</strong> Autor, guionista y escritor independiente especializado en terror.</p>

<p><strong>Ubicación:</strong> Fontibon</p>

<p><strong>Métricas Públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 6.277</li>
  <li><strong>Siguiendo:</strong> 683</li>
  <li><strong>Tweets:</strong> 30.526</li>
  <li><strong>Listas:</strong> 25</li>
  <li><strong>Me gusta:</strong> 27.226</li>
  <li><strong>Media:</strong> 4.750</li>
</ul>

<p><strong>URL Relevante:</strong> <a href=""https://linktr.ee/romeroescribe?fbclid=PAAaZiOukkYicdW-Twv-mOg84WFCRPcrjLG7WCredKUw-_U7TLfy2OJxUjodE"">https://linktr.ee/romeroescribe?…</a> (enlace a través de <a href=""https://t.co/5mCGAIOShv"">https://t.co/5mCGAIOShv</a>)</p>

<p><strong>Fecha de Creación de la Cuenta:</strong> 11 de octubre de 2010</p>

<p><strong>Alcance en Redes Sociales:</strong> Con 6.277 seguidores y más de 30.000 tweets, este usuario tiene un alcance significativo en la plataforma X (anteriormente Twitter), especialmente considerando su contenido especializado en terror, lo que podría atraer a un público apasionado y comprometido.</p>

<p>Este perfil podría ser de interés para campañas políticas que buscan llegar a audiencias apasionadas por la literatura y el entretenimiento, especialmente aquellas con un enfoque en géneros como el terror.</p>"
MaPied6078,"{'username': 'MaPied6078', 'description': '', 'name': 'piroma', 'created_at': '2024-11-04T15:46:01.000Z', 'public_metrics': {'followers_count': 5, 'following_count': 3, 'tweet_count': 2718, 'listed_count': 0, 'like_count': 659, 'media_count': 589}, 'location': 'Chía, Colombia', 'id': '1853463503417315328'}","<h1>Perfil de usuario: MaPied6078</h1>

<p><strong>Nombre:</strong> piroma</p>
<p><strong>Ubicación:</strong> Chía, Colombia</p>
<p><strong>Descripción:</strong> </p>

<p><strong>Métricas públicas:</strong></p>
<ul>
  <li><strong>Seguidores:</strong> 5</li>
  <li><strong>Siguiendo:</strong> 3</li>
  <li><strong>Tweets publicados:</strong> 2718</li>
  <li><strong>Me gusta:</strong> 659</li>
  <li><strong>Medios subidos:</strong> 589</li>
  <li><strong>Listas:</strong> 0</li>
</ul>

<p><strong>Fecha de creación de la cuenta:</strong> 04 de noviembre de 2024</p>

<p>Este usuario tiene un alcance limitado en la red social X (anteriormente Twitter), con solo 5 seguidores. Sin embargo, ha publicado una gran cantidad de contenido (2718 tweets) y ha obtenido 659 me gusta en sus publicaciones. Su ubicación en Chía, Colombia, podría ser relevante para campañas políticas locales o nacionales en el país.</p>"
Alex4ero,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/81288661/1618164325', 'username': 'Alex4ero', 'description': 'Psicología Universidad Nacional de Colombia.', 'name': 'Alexander Forero', 'created_at': '2009-10-10T05:28:50.000Z', 'public_metrics': {'followers_count': 693, 'following_count': 2107, 'tweet_count': 47559, 'listed_count': 6, 'like_count': 31147, 'media_count': 2249}, 'location': 'Bogota', 'id': '81288661'}","<h1>Perfil de Usuario: Alexander Forero</h1>

<p><strong>Nombre:</strong> Alexander Forero</p>
<p><strong>Nombre de Usuario:</strong> @Alex4ero</p>
<p><strong>Descripción:</strong> Psicología Universidad Nacional de Colombia.</p>
<p><strong>Ubicación:</strong> Bogotá</p>
<p><strong>Fecha de Creación:</strong> 10 de octubre de 2009</p>

<h2>Métricas Públicas</h2>

<ul>
  <li><strong>Seguidores:</strong> 693</li>
  <li><strong>Siguiendo:</strong> 2107</li>
  <li><strong>Tweets:</strong> 47,559</li>
  <li><strong>Listas:</strong> 6</li>
  <li><strong>Me gusta:</strong> 31,147</li>
  <li><strong>Medios:</strong> 2249</li>
</ul>

<h2>Alcance en Redes Sociales</h2>

<p>Con 693 seguidores y una actividad notable en la plataforma (47,559 tweets), Alexander Forero tiene un alcance moderado en X (anteriormente Twitter). Su capacidad para interactuar con una amplia audiencia a través de sus tweets y contenido visual (2249 medios) puede ser un activo valioso para campañas políticas que buscan conectar con votantes en Bogotá y más allá.</p>

<p>Su influencia, aunque no es extremadamente alta en términos de seguidores, puede ser significativa en círculos específicos, especialmente considerando su background en psicología y su afiliación a la Universidad Nacional de Colombia.</p>"
willneigon,"{'username': 'willneigon', 'description': '', 'name': 'Will NG', 'created_at': '2025-05-07T01:57:28.000Z', 'public_metrics': {'followers_count': 1, 'following_count': 3, 'tweet_count': 23, 'listed_count': 0, 'like_count': 42, 'media_count': 1}, 'location': 'Colombia', 'id': '1919934013176676352'}","<h1>Perfil de Usuario: Will NG</h1>

<p><strong>Nombre:</strong> Will NG</p>
<p><strong>Nombre de Usuario:</strong> @willneigon</p>
<p><strong>Ubicación:</strong> Colombia</p>
<p><strong>Descripción:</strong> </p>

<h2>Métricas Públicas</h2>
<ul>
  <li><strong>Seguidores:</strong> 1</li>
  <li><strong>Siguiendo:</strong> 3</li>
  <li><strong>Tweets:</strong> 23</li>
  <li><strong>Listas:</strong> 0</li>
  <li><strong>Me gusta:</strong> 42</li>
  <li><strong>Medios:</strong> 1</li>
</ul>

<h2>Actividad en Redes Sociales</h2>
<p>Con solo 1 seguidor y 23 tweets publicados, el alcance de Will NG en X (anteriormente Twitter) es limitado. Sin embargo, ha logrado obtener 42 me gusta en sus publicaciones, lo que sugiere cierto nivel de interacción con su contenido.</p>

<h2>Segmentación para Campaña Política</h2>
<p>Considerando la ubicación de Will NG en Colombia y su limitada pero existente presencia en X, podría ser un objetivo interesante para campañas políticas que buscan influir en la opinión pública en este país. Sin embargo, su pequeño número de seguidores sugiere que su impacto podría ser limitado.</p>

<p>Para aprovechar su presencia en redes sociales de manera efectiva, se podría considerar:</p>
<ul>
  <li>Interactuar con él para aumentar su visibilidad y, por ende, su influencia.</li>
  <li>Crear contenido atractivo que pueda incrementar su número de seguidores y engagement.</li>
  <li>Incluirlo en listas o grupos de discusión política para ampliar su alcance.</li>
</ul>"
